,Sno,Candidate Ref,DOJ Extended,Duration to accept offer,Notice period,Offered band,Pecent hike expected in CTC,Percent hike offered in CTC,Percent difference CTC,Joining Bonus,Candidate relocate actual,Gender,Candidate Source,Rex in Yrs,Location,Age,LOB_id,Status,LOB
2210,3169,2364647,No,3,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,23.0,2,Not Joined,INFRA
2211,3170,2364648,No,3,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,23.0,2,Joined,INFRA
2212,3171,2364649,No,10,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,23.0,2,Joined,INFRA
2213,3172,2364650,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,23.0,2,Joined,INFRA
2214,3173,2364651,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,22.0,2,Not Joined,INFRA
2215,3174,2364652,No,3,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,24.0,2,Joined,INFRA
2216,3175,2364653,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,23.0,2,Joined,INFRA
2217,3176,2364654,No,3,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,24.0,2,Joined,INFRA
2218,3177,2364655,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,25.0,2,Not Joined,INFRA
2219,3178,2364656,No,3,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,23.0,2,Not Joined,INFRA
2220,3179,2364657,No,3,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,22.0,2,Joined,INFRA
2221,3180,2364658,No,2,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,23.0,2,Joined,INFRA
2222,3181,2364659,No,2,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,24.0,2,Joined,INFRA
2223,3182,2364660,No,2,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,23.0,2,Joined,INFRA
2224,3183,2364661,No,3,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,22.0,2,Joined,INFRA
2225,3184,2364662,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,23.0,2,Joined,INFRA
2226,3185,2364663,No,2,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,23.0,2,Joined,INFRA
2227,3186,2364664,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,23.0,2,Joined,INFRA
2228,3187,2364665,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,23.0,2,Joined,INFRA
2229,3188,2364666,No,3,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,23.0,2,Joined,INFRA
2230,3189,2364667,No,3,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,23.0,2,Joined,INFRA
2231,3190,2364668,No,3,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,23.0,2,Joined,INFRA
2232,3191,2364669,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,24.0,2,Joined,INFRA
2233,3192,2364691,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,23.0,2,Joined,INFRA
2234,3193,2364692,No,2,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,24.0,2,Joined,INFRA
2235,3194,2364693,No,2,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,24.0,2,Joined,INFRA
2236,3195,2364694,No,2,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,25.0,2,Joined,INFRA
2237,3196,2364695,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,24.0,2,Joined,INFRA
2238,3197,2364696,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,23.0,2,Joined,INFRA
2239,3198,2364697,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,23.0,2,Not Joined,INFRA
2240,3199,2364698,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,23.0,2,Joined,INFRA
2241,3200,2364699,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,22.0,2,Joined,INFRA
2242,3201,2364700,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,24.0,2,Joined,INFRA
2243,3202,2364701,No,2,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,22.0,2,Not Joined,INFRA
2244,3203,2364702,No,2,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,23.0,2,Not Joined,INFRA
2245,3204,2364703,No,2,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,22.0,2,Joined,INFRA
2246,3205,2364704,No,2,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,23.0,2,Not Joined,INFRA
2247,3206,2364705,No,2,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,23.0,2,Joined,INFRA
2248,3207,2364706,No,2,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,22.0,2,Joined,INFRA
2249,3208,2364707,No,2,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,23.0,2,Joined,INFRA
2250,3209,2364708,No,2,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,23.0,2,Not Joined,INFRA
2251,3210,2364709,No,2,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,22.0,2,Not Joined,INFRA
2252,3211,2364710,No,2,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,22.0,2,Joined,INFRA
2253,3212,2364711,No,2,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Noida,23.0,2,Not Joined,INFRA
2254,3213,2364712,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,24.0,2,Joined,INFRA
2255,3214,2364713,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,24.0,2,Joined,INFRA
2256,3215,2364714,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,23.0,2,Joined,INFRA
2257,3216,2364715,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,23.0,2,Joined,INFRA
2258,3217,2364739,Yes,42,30,E2,35.48,-19.35,-40.48,No,No,Male,Direct,5,Mumbai,26.0,2,Joined,INFRA
2259,3218,2364745,Yes,11,60,E1,66.67,66.67,0.0,No,No,Male,Direct,4,Noida,26.0,7,Joined,AXON
2260,3220,2364749,No,1,30,E1,30.0,30.0,0.0,No,No,Male,Direct,5,Bangalore,31.0,6,Joined,ETS
2261,3221,2364754,Yes,34,30,E1,26.92,-15.38,-33.33,No,No,Male,Direct,7,Mumbai,34.0,2,Joined,INFRA
2262,3222,2364767,No,1,30,E1,25.0,11.11,-11.11,No,No,Male,Direct,1,Noida,24.0,2,Joined,INFRA
2263,3223,2364775,Yes,0,30,E1,33.33,-26.67,-45.0,No,No,Male,Direct,4,Pune,32.0,2,Joined,INFRA
2264,3224,2364783,No,3,30,E2,49.25,34.33,-10.0,No,No,Female,Employee Referral,7,Noida,32.0,5,Joined,CSMP
2265,3225,2364786,Yes,33,30,E1,25.0,-21.43,-37.14,No,No,Male,Direct,4,Noida,27.0,2,Joined,INFRA
2266,3227,2364793,Yes,30,30,E2,60.71,42.86,-11.11,No,No,Male,Direct,13,Bangalore,34.0,1,Joined,ERS
2267,3228,2364828,No,1,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Chennai,23.0,2,Not Joined,INFRA
2268,3229,2364829,No,1,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Chennai,23.0,2,Not Joined,INFRA
2269,3230,2364830,No,6,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Chennai,22.0,2,Joined,INFRA
2270,3231,2364831,No,6,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Chennai,23.0,2,Joined,INFRA
2271,3232,2364832,No,1,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Chennai,23.0,2,Not Joined,INFRA
2272,3233,2364833,No,1,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Chennai,23.0,2,Not Joined,INFRA
2273,3234,2364835,No,0,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Chennai,22.0,2,Joined,INFRA
2274,3235,2364836,No,1,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Chennai,24.0,2,Not Joined,INFRA
2275,3236,2364837,No,6,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Chennai,22.0,2,Joined,INFRA
2276,3237,2364838,No,1,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Chennai,23.0,2,Joined,INFRA
2277,3238,2364839,No,1,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Chennai,23.0,2,Not Joined,INFRA
2278,3239,2364840,No,6,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Chennai,23.0,2,Joined,INFRA
2279,3240,2364843,No,6,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Chennai,23.0,2,Joined,INFRA
2280,3241,2364844,No,1,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Chennai,22.0,2,Joined,INFRA
2281,3242,2364862,Yes,9,30,E2,50.0,33.34,-11.11,No,No,Female,Direct,3,Bangalore,32.0,4,Joined,BFSI
2282,3243,2364867,No,3,30,E1,30.0,-2.5,-25.0,No,No,Male,Direct,1,Noida,24.0,2,Joined,INFRA
2283,3245,2364893,Yes,1,30,E2,27.27,27.27,0.0,No,No,Male,Direct,6,Noida,31.0,2,Joined,INFRA
2284,3246,2364941,Yes,1,90,E1,59.09,59.09,0.0,No,No,Male,Direct,4,Hyderabad,28.0,5,Joined,CSMP
2285,3248,2364961,Yes,2,30,E2,35.71,35.71,0.0,No,No,Male,Employee Referral,3,Noida,24.0,2,Joined,INFRA
2286,3249,2364971,No,2,30,E1,11.11,0.83,-9.25,No,No,Male,Agency,5,Chennai,33.0,1,Joined,ERS
2287,3250,2364984,Yes,105,90,E1,69.57,69.57,0.0,No,No,Male,Direct,3,Hyderabad,31.0,5,Joined,CSMP
2288,3251,2364985,Yes,2,30,E1,0.0,0.0,0.0,No,No,Female,Employee Referral,1,Chennai,24.0,2,Joined,INFRA
2289,3253,2365021,No,6,30,E1,78.79,78.79,0.0,No,No,Male,Direct,2,Noida,24.0,5,Not Joined,CSMP
2290,3254,2365025,No,0,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Chennai,23.0,2,Joined,INFRA
2291,3255,2365026,No,1,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Chennai,23.0,2,Joined,INFRA
2292,3256,2365027,No,6,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Chennai,23.0,2,Joined,INFRA
2293,3257,2365028,No,1,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Chennai,23.0,2,Not Joined,INFRA
2294,3258,2365043,Yes,20,30,E1,26.77,26.77,0.0,No,No,Female,Direct,2,Chennai,25.0,2,Joined,INFRA
2295,3259,2365080,Yes,46,30,E2,11.11,10.0,-1.0,No,No,Female,Employee Referral,6,Bangalore,34.0,4,Joined,BFSI
2296,3260,2365104,Yes,0,30,E1,66.67,27.78,-23.33,No,No,Male,Direct,1,Mumbai,23.0,2,Joined,INFRA
2297,3261,2365123,No,3,45,E2,43.29,28.05,-10.64,No,No,Male,Agency,7,Chennai,33.0,1,Joined,ERS
2298,3262,2366197,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,22.0,2,Joined,INFRA
2299,3263,2366498,Yes,31,30,E2,73.08,30.77,-24.44,No,No,Male,Direct,4,Mumbai,26.0,2,Joined,INFRA
2300,3264,2366572,Yes,5,90,E1,38.96,40.2,0.89,No,No,Male,Employee Referral,3,Chennai,25.0,1,Not Joined,ERS
2301,3265,2367965,No,1,60,E2,45.57,39.24,-4.35,No,No,Female,Agency,7,Mumbai,31.0,4,Joined,BFSI
2302,3266,2368145,Yes,74,60,E1,57.14,45.71,-7.27,No,No,Male,Agency,3,Bangalore,29.0,4,Joined,BFSI
2303,3268,2368154,Yes,20,30,E1,44.23,22.6,-15.0,No,No,Female,Agency,3,Bangalore,26.0,4,Joined,BFSI
2304,3269,2368157,No,1,30,E1,71.88,56.25,-9.09,No,No,Male,Agency,3,Bangalore,27.0,4,Joined,BFSI
2305,3270,2368166,No,27,30,E1,35.14,35.14,0.0,No,No,Female,Direct,4,Bangalore,27.0,4,Not Joined,BFSI
2306,3271,2368228,Yes,6,60,E1,46.79,33.21,-9.25,No,No,Male,Agency,6,Chennai,28.0,1,Joined,ERS
2307,3272,2368270,No,6,30,E2,29.87,20.78,-7.0,No,No,Male,Direct,6,Chennai,30.0,1,Not Joined,ERS
2308,3273,2368298,No,0,30,E2,102.43,70.04,-16.0,No,No,Male,Direct,4,Kolkata,30.0,2,Joined,INFRA
2309,3274,2368302,Yes,5,60,E1,36.36,50.0,10.0,No,No,Male,Agency,2,Noida,25.0,2,Joined,INFRA
2310,3275,2368323,Yes,10,90,E1,59.47,50.09,-5.88,No,No,Male,Direct,4,Hyderabad,27.0,6,Not Joined,ETS
2311,3276,2368329,Yes,25,30,E1,30.95,30.95,0.0,No,No,Male,Direct,4,Chennai,30.0,8,Joined,EAS
2312,3277,2368341,No,0,30,E2,42.86,42.86,0.0,No,No,Male,Direct,2,Noida,28.0,2,Joined,INFRA
2313,3278,2368345,No,1,90,E2,39.94,39.94,0.0,No,No,Male,Direct,3,Mumbai,25.0,2,Joined,INFRA
2314,3279,2368350,No,2,30,E2,46.79,92.66,31.25,No,No,Female,Employee Referral,8,Chennai,31.0,1,Joined,ERS
2315,3281,2368358,Yes,49,60,E2,42.38,36.9,-3.85,No,No,Male,Agency,4,Noida,27.0,2,Joined,INFRA
2316,3282,2368367,Yes,34,60,E2,50.0,31.25,-12.5,No,No,Male,Employee Referral,7,Chennai,32.0,1,Not Joined,ERS
2317,3283,2368369,No,0,30,E2,14.95,-9.68,-21.43,No,No,Male,Direct,7,Noida,30.0,2,Joined,INFRA
2318,3284,2368388,Yes,29,90,E1,52.17,31.52,-13.57,No,No,Male,Employee Referral,4,Bangalore,27.0,4,Not Joined,BFSI
2319,3285,2368395,No,8,30,E2,66.67,66.67,0.0,No,No,Male,Direct,2,Noida,25.0,2,Joined,INFRA
2320,3286,2368454,No,45,30,E1,12.0,34.72,20.29,No,No,Male,Agency,2,Gurgaon,23.0,2,Not Joined,INFRA
2321,3287,2368459,No,0,30,E2,42.86,57.14,10.0,No,No,Male,Agency,5,Noida,27.0,2,Joined,INFRA
2322,3288,2368473,Yes,0,30,E1,20.0,32.0,10.0,No,No,Male,Agency,2,Noida,23.0,2,Joined,INFRA
2323,3289,2368474,Yes,1,45,E1,28.0,34.72,5.25,No,No,Male,Direct,2,Noida,25.0,2,Joined,INFRA
2324,3290,2368479,Yes,25,45,E2,40.0,35.0,-3.57,No,No,Male,Agency,10,Bangalore,34.0,1,Not Joined,ERS
2325,3291,2368484,Yes,0,90,E2,44.44,-11.11,-38.46,No,No,Male,Agency,3,Chennai,25.0,2,Not Joined,INFRA
2326,3292,2368485,Yes,8,30,E1,3.55,-23.08,-25.71,No,No,Female,Agency,1,Noida,28.0,2,Not Joined,INFRA
2327,3293,2368517,Yes,2,30,E1,58.73,32.28,-16.67,No,No,Female,Agency,2,Chennai,24.0,2,Joined,INFRA
2328,3294,2368521,Yes,43,30,E1,52.94,41.18,-7.69,No,No,Male,Direct,3,Bangalore,30.0,1,Joined,ERS
2329,3295,2368524,Yes,54,60,E1,37.22,34.98,-1.64,No,No,Male,Direct,2,Gurgaon,25.0,2,Joined,INFRA
2330,3297,2368573,No,1,30,E1,92.31,92.31,0.0,No,No,Male,Direct,4,Chennai,30.0,4,Joined,BFSI
2331,3298,2368585,No,5,60,E1,46.67,53.33,4.55,No,No,Male,Agency,1,Noida,24.0,2,Joined,INFRA
2332,3299,2368613,Yes,62,60,E1,71.43,57.14,-8.33,No,No,Male,Direct,3,Bangalore,26.0,4,Not Joined,BFSI
2333,3300,2368628,No,0,30,E1,28.0,34.4,5.0,No,No,Male,Agency,1,Gurgaon,27.0,2,Joined,INFRA
2334,3301,2368633,Yes,86,60,E2,22.22,14.31,-6.47,No,No,Female,Direct,6,Gurgaon,29.0,2,Not Joined,INFRA
2335,3302,2368642,Yes,39,30,E1,33.33,33.33,0.0,No,No,Female,Direct,4,Bangalore,33.0,6,Joined,ETS
2336,3303,2368643,No,0,30,E1,25.0,-7.14,-25.71,No,No,Female,Agency,1,Noida,25.0,2,Joined,INFRA
2337,3305,2368707,No,116,90,E1,24.48,24.48,0.0,No,No,Male,Direct,5,Chennai,28.0,4,Not Joined,BFSI
2338,3306,2368734,No,91,90,E2,32.91,32.91,0.0,No,No,Male,Direct,6,Noida,30.0,6,Joined,ETS
2339,3307,2368744,No,0,30,E1,50.68,50.68,0.0,No,No,Male,Direct,4,Chennai,28.0,6,Joined,ETS
2340,3309,2368759,No,1,30,E1,50.0,65.0,10.0,No,No,Female,Agency,2,Noida,27.0,2,Joined,INFRA
2341,3310,2368774,Yes,68,30,E1,57.14,57.14,0.0,No,No,Female,Direct,3,Bangalore,26.0,6,Joined,ETS
2342,3311,2368780,Yes,29,30,E1,42.86,42.86,0.0,No,No,Female,Employee Referral,4,Noida,32.0,5,Joined,CSMP
2343,3313,2368787,Yes,99,60,E1,33.93,23.21,-8.0,No,No,Male,Direct,5,Chennai,30.0,1,Not Joined,ERS
2344,3314,2368788,Yes,8,60,E1,42.86,42.86,0.0,No,No,Male,Agency,4,Gurgaon,30.0,5,Joined,CSMP
2345,3315,2368793,No,0,60,E3,2.7,-9.73,-12.11,No,No,Male,Agency,10,Noida,34.0,7,Joined,AXON
2346,3317,2368808,Yes,94,60,E1,66.67,66.67,0.0,No,No,Male,Direct,3,Bangalore,25.0,6,Joined,ETS
2347,3319,2368901,No,0,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Chennai,23.0,2,Joined,INFRA
2348,3320,2368902,No,1,30,E1,14.58,10.0,-4.0,No,No,Male,Direct,4,Bangalore,33.0,6,Joined,ETS
2349,3321,2368929,No,5,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Chennai,23.0,2,Joined,INFRA
2350,3322,2368938,No,121,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Chennai,22.0,2,Not Joined,INFRA
2351,3323,2368939,No,121,30,E0,42.86,42.86,0.0,No,No,Female,Direct,0,Chennai,23.0,2,Not Joined,INFRA
2352,3324,2368950,No,18,60,E1,35.14,35.14,0.0,No,No,Male,Direct,3,Bangalore,27.0,6,Not Joined,ETS
2353,3325,2368965,Yes,72,60,E1,58.33,30.0,-17.89,No,No,Female,Direct,6,Bangalore,28.0,6,Joined,ETS
2354,3326,2368968,Yes,65,30,E1,83.15,83.15,0.0,No,No,Male,Agency,3,Chennai,26.0,1,Joined,ERS
2355,3328,2369000,Yes,37,30,E1,60.71,60.71,0.0,No,No,Male,Direct,4,Bangalore,30.0,6,Joined,ETS
2356,3329,2369066,No,0,30,E3,4.17,4.17,0.0,No,No,Male,Direct,11,Noida,35.0,2,Joined,INFRA
2357,3330,2369819,No,0,60,E2,22.09,25.23,2.57,No,No,Male,Employee Referral,7,Chennai,28.0,2,Not Joined,INFRA
2358,3331,2369993,No,1,60,E3,29.78,29.78,0.0,No,No,Male,Employee Referral,9,Noida,33.0,2,Joined,INFRA
2359,3332,2371967,No,60,60,E1,32.87,2.1,-23.16,No,No,Male,Direct,4,Bangalore,28.0,6,Joined,ETS
2360,3333,2372024,Yes,5,30,E1,1.45,15.94,14.29,No,No,Male,Direct,7,Bangalore,38.0,6,Joined,ETS
2361,3334,2372058,No,2,60,E2,70.0,60.0,-5.88,No,No,Male,Direct,7,Bangalore,31.0,6,Not Joined,ETS
2362,3335,2372069,Yes,31,60,E1,50.0,45.0,-3.33,No,No,Female,Direct,4,Bangalore,28.0,6,Joined,ETS
2363,3336,2372079,Yes,14,30,E1,57.14,57.14,0.0,No,No,Female,Direct,3,Bangalore,26.0,6,Not Joined,ETS
2364,3337,2372099,Yes,43,30,E2,66.67,46.67,-12.0,No,No,Male,Direct,7,Bangalore,34.0,8,Joined,EAS
2365,3338,2372122,Yes,3,30,E1,42.86,42.86,0.0,No,No,Male,Direct,4,Hyderabad,28.0,8,Joined,EAS
2366,3339,2372149,Yes,29,45,E1,72.41,72.41,0.0,No,No,Male,Direct,3,Bangalore,26.0,6,Joined,ETS
2367,3340,2372156,Yes,26,30,E1,27.27,9.09,-14.29,No,No,Male,Agency,4,Chennai,26.0,7,Not Joined,AXON
2368,3341,2372178,No,29,30,E1,31.58,31.58,0.0,No,No,Male,Direct,3,Bangalore,27.0,4,Joined,BFSI
2369,3342,2372262,Yes,57,30,E2,31.48,31.48,0.0,No,No,Male,Direct,3,Noida,29.0,2,Joined,INFRA
2370,3343,2372325,Yes,2,30,E1,26.32,26.32,0.0,No,No,Male,Agency,3,Bangalore,26.0,4,Joined,BFSI
2371,3345,2372338,Yes,94,90,E1,85.71,71.43,-7.69,No,No,Male,Direct,3,Bangalore,25.0,6,Joined,ETS
2372,3347,2372358,Yes,8,30,E1,38.89,25.93,-9.33,No,No,Female,Direct,4,Noida,28.0,7,Joined,AXON
2373,3348,2372388,Yes,34,30,E1,25.0,25.0,0.0,No,No,Male,Agency,4,Bangalore,29.0,4,Joined,BFSI
2374,3349,2372390,Yes,35,30,E2,8.33,0.0,-7.69,No,No,Male,Agency,8,Bangalore,32.0,6,Joined,ETS
2375,3350,2372413,Yes,6,30,E1,0.0,0.0,0.0,No,No,Male,Direct,4,Noida,27.0,7,Joined,AXON
2376,3351,2372428,Yes,43,30,E1,75.0,75.0,0.0,No,No,Male,Agency,5,Bangalore,28.0,4,Not Joined,BFSI
2377,3352,2372432,No,7,45,E1,76.17,59.59,-9.41,No,No,Male,Direct,3,Chennai,26.0,6,Not Joined,ETS
2378,3353,2372436,Yes,21,60,E1,28.21,28.21,0.0,No,No,Male,Direct,3,Bangalore,26.0,4,Not Joined,BFSI
2379,3354,2372454,Yes,3,30,E1,51.72,37.93,-9.09,No,No,Male,Agency,3,Hyderabad,29.0,1,Not Joined,ERS
2380,3355,2372461,Yes,3,30,E1,42.86,42.86,0.0,No,No,Male,Direct,1,Cochin,25.0,2,Joined,INFRA
2381,3356,2372475,No,6,90,E2,5.88,0.0,-5.56,No,No,Male,Agency,6,Bangalore,31.0,4,Not Joined,BFSI
2382,3358,2372481,No,24,30,E2,27.66,17.02,-8.33,No,No,Female,Agency,7,Bangalore,35.0,4,Joined,BFSI
2383,3359,2372492,No,16,30,E1,20.0,10.0,-8.33,No,No,Male,Agency,4,Bangalore,32.0,4,Joined,BFSI
2384,3360,2372496,No,0,90,E2,30.17,30.17,0.0,No,No,Male,Employee Referral,5,Noida,30.0,2,Joined,INFRA
2385,3361,2372502,Yes,30,30,E1,53.85,44.23,-6.25,No,No,Male,Agency,6,Bangalore,31.0,4,Joined,BFSI
2386,3362,2372503,No,1,30,E2,19.57,0.0,-16.36,No,No,Male,Direct,7,Bangalore,35.0,5,Joined,CSMP
2387,3363,2372507,Yes,93,60,E2,17.49,24.02,5.56,No,No,Male,Agency,6,Bangalore,37.0,4,Joined,BFSI
2388,3364,2372511,No,3,30,E1,50.0,33.33,-11.11,No,No,Male,Agency,3,Bangalore,27.0,4,Joined,BFSI
2389,3365,2372520,No,6,30,E1,27.31,15.74,-9.09,No,No,Male,Agency,4,Bangalore,30.0,4,Joined,BFSI
2390,3366,2372525,No,2,30,E1,31.58,22.81,-6.67,No,No,Male,Agency,3,Bangalore,26.0,4,Joined,BFSI
2391,3367,2372529,No,15,30,E2,53.85,50.43,-2.22,No,No,Male,Agency,6,Bangalore,29.0,4,Not Joined,BFSI
2392,3368,2372537,Yes,43,30,E1,61.29,45.16,-10.0,No,No,Male,Agency,3,Bangalore,26.0,4,Joined,BFSI
2393,3369,2372540,No,1,30,E1,150.0,100.0,-20.0,No,No,Male,Agency,3,Bangalore,30.0,4,Joined,BFSI
2394,3370,2372547,No,68,60,E2,43.98,37.43,-4.55,No,No,Male,Agency,8,Bangalore,31.0,4,Joined,BFSI
2395,3371,2372554,No,29,30,E1,38.89,31.94,-5.0,No,No,Male,Agency,3,Bangalore,28.0,4,Joined,BFSI
2396,3372,2372561,No,2,60,E1,33.33,33.33,0.0,No,No,Female,Direct,3,Chennai,27.0,6,Not Joined,ETS
2397,3373,2372571,Yes,91,90,E1,61.29,45.16,-10.0,No,No,Male,Agency,4,Bangalore,28.0,4,Joined,BFSI
2398,3374,2372574,Yes,4,30,E1,30.0,15.0,-11.54,No,No,Male,Agency,6,Bangalore,34.0,4,Joined,BFSI
2399,3375,2372577,Yes,5,30,E1,44.51,21.39,-16.0,No,No,Male,Direct,2,Gurgaon,27.0,5,Joined,CSMP
2400,3376,2372578,No,6,30,E1,37.5,27.5,-7.27,No,No,Male,Agency,3,Bangalore,27.0,4,Joined,BFSI
2401,3377,2372581,Yes,20,30,E1,47.78,42.86,-3.33,No,No,Male,Direct,5,Chennai,30.0,1,Joined,ERS
2402,3378,2372582,Yes,63,60,E1,66.67,54.76,-7.14,No,No,Male,Agency,4,Bangalore,29.0,4,Joined,BFSI
2403,3379,2372586,Yes,4,60,E1,48.94,27.66,-14.29,No,No,Male,Agency,4,Bangalore,27.0,4,Not Joined,BFSI
2404,3380,2372590,No,2,30,E1,70.0,40.0,-17.65,No,No,Male,Agency,4,Bangalore,28.0,4,Not Joined,BFSI
2405,3381,2372596,No,1,60,E1,65.39,52.67,-7.69,No,No,Male,Agency,4,Bangalore,31.0,4,Not Joined,BFSI
2406,3382,2372601,Yes,40,30,E1,54.76,38.1,-10.77,No,No,Male,Agency,4,Bangalore,29.0,4,Joined,BFSI
2407,3383,2372607,Yes,4,45,E1,37.5,62.5,18.18,No,No,Male,Agency,4,Hyderabad,27.0,1,Joined,ERS
2408,3385,2372621,No,2,60,E1,55.0,25.0,-19.35,No,No,Male,Agency,5,Hyderabad,30.0,1,Joined,ERS
2409,3389,2372643,No,119,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,22.0,2,Not Joined,INFRA
2410,3390,2372644,No,119,30,E0,42.86,42.86,0.0,No,No,Female,Employee Referral,0,Noida,23.0,2,Not Joined,INFRA
2411,3391,2372645,No,2,30,E0,42.86,42.86,0.0,No,No,Male,Direct,0,Noida,25.0,2,Joined,INFRA
2412,3392,2372649,No,102,30,E1,48.81,33.93,-10.0,No,No,Male,Agency,3,Bangalore,29.0,4,Not Joined,BFSI
2413,3393,2372651,No,27,30,E1,37.5,25.0,-9.09,No,No,Male,Agency,4,Bangalore,29.0,4,Joined,BFSI
2414,3394,2372654,Yes,55,30,E1,42.86,21.43,-15.0,No,No,Male,Agency,3,Bangalore,30.0,4,Joined,BFSI
2415,3395,2372660,Yes,33,30,E1,42.86,30.95,-8.33,No,No,Male,Agency,4,Bangalore,30.0,4,Joined,BFSI
2416,3396,2372668,No,4,60,E1,71.88,59.38,-7.27,No,No,Male,Agency,3,Bangalore,27.0,4,Not Joined,BFSI
2417,3398,2372679,No,4,30,E2,22.7,13.94,-7.14,No,No,Male,Agency,8,Bangalore,44.0,4,Not Joined,BFSI
2418,3399,2372682,No,0,60,E1,78.57,78.57,0.0,No,No,Male,Agency,4,Bangalore,27.0,4,Joined,BFSI
2419,3401,2372823,No,18,30,E1,13.09,25.65,11.11,No,No,Female,Direct,1,Chennai,24.0,2,Joined,INFRA
2420,3402,2372847,No,5,30,E1,44.44,38.89,-3.85,No,No,Male,Direct,1,Mumbai,30.0,2,Joined,INFRA
